Customer Key,First Name,Last Name,Full Name,Age,Marital Status,Gender,Yearly Income,Total Children,DateFirstPurchase,DistanceFromStore,Customer City
18155,Arianna,Morgan,Arianna Morgan,65,M,Female,80000.00,4,2024-06-30,10+ Miles,Billericay
18156,Trisha,Zhang,Trisha Zhang,56,M,Female,80000.00,4,2024-09-01,10+ Miles,High Wycombe
18157,Isabella,Hall,Isabella Hall,67,S,Female,90000.00,3,2023-04-19,10+ Miles,Frankfurt
18158,Jeremiah,Griffin,Jeremiah Griffin,67,M,Male,90000.00,4,2023-10-28,10+ Miles,Oxford
18159,Jaime,Serrano,Jaime Serrano,60,M,Female,100000.00,3,2025-01-23,10+ Miles,Saint Ouen
18160,Bryan,Rivera,Bryan Rivera,60,M,Male,130000.00,3,2023-11-17,5-10 Miles,Gateshead
18161,Tanya,Sanz,Tanya Sanz,66,M,Female,90000.00,4,2024-05-24,2-5 Miles,Cergy
18162,Misty,Pal,Misty Pal,66,M,Female,90000.00,4,2024-10-10,10+ Miles,Colombes
18163,Gabriel,Zhang,Gabriel Zhang,67,M,Male,100000.00,3,2022-11-12,2-5 Miles,Metz
18164,Alisha,Wang,Alisha Wang,66,M,Female,120000.00,3,2023-05-18,10+ Miles,Salzgitter
18165,Randall,Gill,Randall Gill,66,M,Male,120000.00,3,2024-04-11,10+ Miles,Birmingham
18166,Julian,Wood,Julian Wood,66,M,Male,150000.00,2,2023-11-09,10+ Miles,Oxford
18167,Raul,Chander,Raul Chander,68,M,Male,90000.00,4,2023-06-05,2-5 Miles,Frankfurt am Main
18168,Pedro,Sanz,Pedro Sanz,51,S,Male,130000.00,4,2023-11-19,0-1 Miles,Esher-Molesey
18169,Alisha,Liang,Alisha Liang,63,S,Female,80000.00,5,2024-03-26,10+ Miles,Berlin
18170,Adam,Perez,Adam Perez,68,M,Male,90000.00,4,2024-03-08,10+ Miles,Ingolstadt
18171,Alejandro,Zeng,Alejandro Zeng,69,M,Male,110000.00,4,2023-06-26,10+ Miles,Stuttgart
18172,Willie,Black,Willie Black,69,M,Male,130000.00,4,2024-10-20,0-1 Miles,Birmingham
18173,Brent,Zhang,Brent Zhang,69,S,Male,130000.00,4,2023-11-03,0-1 Miles,London
18174,Jill,Munoz,Jill Munoz,65,M,Female,90000.00,4,2024-01-30,10+ Miles,Orly
18175,Carrie,Hernandez,Carrie Hernandez,70,M,Female,90000.00,4,2022-11-22,5-10 Miles,Paris
18176,Bradley,Kumar,Bradley Kumar,70,M,Male,110000.00,4,2023-06-10,10+ Miles,Leipzig
18177,Reginald,Suarez,Reginald Suarez,64,M,Male,130000.00,4,2023-11-04,0-1 Miles,London
18178,Tracy,Goel,Tracy Goel,70,M,Female,160000.00,2,2024-06-08,10+ Miles,Reading
18179,Chelsea,McDonald,Chelsea McDonald,71,S,Female,80000.00,5,2024-04-17,10+ Miles,Paris
18180,Juan,Howard,Juan Howard,70,M,Male,120000.00,4,2024-05-10,10+ Miles,Kassel
18181,Neil,Diaz,Neil Diaz,65,M,Male,150000.00,4,2024-05-26,0-1 Miles,London
18182,Kristi,Prasad,Kristi Prasad,71,S,Female,90000.00,4,2024-04-09,10+ Miles,Berlin
18183,Meagan,Schmidt,Meagan Schmidt,71,M,Female,90000.00,4,2023-06-22,5-10 Miles,Paderborn
18184,Leonard,Chande,Leonard Chande,73,M,Male,90000.00,5,2024-10-16,5-10 Miles,Paris
18185,Laura,Huang,Laura Huang,72,M,Female,110000.00,4,2023-06-17,10+ Miles,Leipzig
18186,Lori,Hernandez,Lori Hernandez,72,M,Female,130000.00,5,2024-04-13,10+ Miles,Newcastle upon Tyne
18187,Dennis,Gao,Dennis Gao,73,S,Male,150000.00,5,2024-06-03,0-1 Miles,West Sussex
18188,Jeffery,Wang,Jeffery Wang,45,M,Male,60000.00,0,2022-04-04,10+ Miles,Warrnambool
18189,Nancy,Mehta,Nancy Mehta,43,M,Female,70000.00,0,2022-04-04,10+ Miles,Silverwater
18190,Danny,Diaz,Danny Diaz,44,M,Male,70000.00,0,2024-03-20,10+ Miles,Findon
18191,Julie,Sharma,Julie Sharma,44,M,Female,80000.00,0,2024-01-30,10+ Miles,North Sydney
18192,Max,Hernandez,Max Hernandez,46,M,Male,60000.00,0,2024-04-06,10+ Miles,North Sydney
18193,Louis,Yuan,Louis Yuan,44,S,Male,90000.00,0,2022-04-09,10+ Miles,Lavender Bay
18194,Yolanda,Kumar,Yolanda Kumar,45,M,Female,70000.00,0,2024-05-22,10+ Miles,Perth
18195,Walter,Sanz,Walter Sanz,40,M,Male,70000.00,0,2024-04-21,10+ Miles,Lane Cove
18196,Ivan,Rana,Ivan Rana,46,M,Male,100000.00,0,2022-05-11,10+ Miles,Coffs Harbour
18197,Jenny,Zimmerman,Jenny Zimmerman,45,M,Female,110000.00,0,2024-02-19,10+ Miles,Darlinghurst
18198,Cedric,Xu,Cedric Xu,46,S,Male,120000.00,5,2022-05-17,10+ Miles,Darlinghurst
18199,Brandy,Lopez,Brandy Lopez,46,S,Female,130000.00,4,2024-05-30,0-1 Miles,Malabar
18200,Alfredo,Gomez,Alfredo Gomez,47,M,Male,90000.00,0,2022-05-07,10+ Miles,Port Macquarie
18201,Karla,Xie,Karla Xie,46,M,Female,100000.00,0,2022-05-14,10+ Miles,Port Macquarie
18202,Erika,Gill,Erika Gill,47,M,Female,100000.00,0,2022-05-30,10+ Miles,Townsville
18203,Louis,Kumar,Louis Kumar,47,S,Male,100000.00,0,2022-05-11,10+ Miles,Milsons Point
18204,Tiffany,Cai,Tiffany Cai,46,M,Female,120000.00,0,2022-05-09,10+ Miles,Rockhampton
18205,Lindsey,Raji,Lindsey Raji,42,M,Female,90000.00,0,2022-05-08,10+ Miles,Port Macquarie
18206,Bruce,Madan,Bruce Madan,42,M,Male,100000.00,0,2024-04-22,10+ Miles,Coffs Harbour
18207,Phillip,Gonzalez,Phillip Gonzalez,47,M,Male,100000.00,0,2022-05-16,10+ Miles,Silverwater
18208,Latoya,Nara,Latoya Nara,49,M,Female,90000.00,0,2022-05-14,10+ Miles,Lavender Bay
18209,Ann,Chandra,Ann Chandra,47,S,Female,110000.00,0,2022-05-10,10+ Miles,Goulburn
18210,Katie,Lal,Katie Lal,42,M,Female,130000.00,4,2022-05-03,0-1 Miles,Silverwater
18211,Jaclyn,Sun,Jaclyn Sun,48,M,Female,130000.00,4,2024-03-01,10+ Miles,Caloundra
18212,Marc,Ramos,Marc Ramos,49,M,Male,90000.00,0,2022-05-15,10+ Miles,St. Leonards
18213,Sheena,Raji,Sheena Raji,49,S,Female,100000.00,0,2022-05-11,10+ Miles,Cloverdale
18214,Ronald,Suri,Ronald Suri,48,M,Male,100000.00,0,2022-05-29,10+ Miles,Melbourne
18215,Ashley,Taylor,Ashley Taylor,49,S,Female,90000.00,0,2024-10-31,10+ Miles,Rockhampton
18216,Susan,Zhang,Susan Zhang,44,M,Female,90000.00,0,2024-02-23,10+ Miles,Townsville
18217,Danny,Alonso,Danny Alonso,50,M,Male,110000.00,0,2022-05-09,10+ Miles,Hawthorne
18218,Thomas,Powell,Thomas Powell,44,M,Male,110000.00,0,2022-05-11,10+ Miles,Wollongong
18219,Felicia,Gomez,Felicia Gomez,44,M,Female,120000.00,0,2022-05-22,10+ Miles,Wollongong
18220,Brent,Huang,Brent Huang,48,M,Male,110000.00,0,2022-05-07,10+ Miles,Brisbane
18221,Marc,Alvarez,Marc Alvarez,48,M,Male,160000.00,5,2024-08-09,10+ Miles,Hawthorne
18222,Carolyn,Suarez,Carolyn Suarez,45,M,Female,130000.00,0,2022-05-15,0-1 Miles,St. Leonards
18223,Noah,Clark,Noah Clark,50,M,Male,90000.00,5,2024-02-25,0-1 Miles,Corvallis
18224,Vanessa,Perry,Vanessa Perry,55,S,Female,90000.00,0,2024-11-05,5-10 Miles,Marysville
18225,Paige,Jenkins,Paige Jenkins,55,S,Female,90000.00,0,2024-11-05,5-10 Miles,Marysville
18226,Joseph,Walker,Joseph Walker,54,M,Male,60000.00,1,2024-10-20,2-5 Miles,Seattle
18227,Miranda,Diaz,Miranda Diaz,48,M,Female,60000.00,1,2024-09-29,0-1 Miles,Lynnwood
18228,Adam,Parker,Adam Parker,60,M,Male,60000.00,1,2024-10-04,2-5 Miles,Santa Cruz
18229,Gabriella,Ward,Gabriella Ward,60,M,Female,60000.00,1,2024-10-26,2-5 Miles,Burlingame
18230,Brianna,Perry,Brianna Perry,55,M,Female,60000.00,5,2024-11-22,0-1 Miles,Bellflower
18231,Janet,Gutierrez,Janet Gutierrez,61,M,Female,80000.00,2,2024-11-27,0-1 Miles,Berkeley
18232,Sophia,Edwards,Sophia Edwards,50,M,Female,80000.00,1,2024-11-08,0-1 Miles,Novato
18233,Mackenzie,Bailey,Mackenzie Bailey,61,S,Female,60000.00,3,2024-09-29,2-5 Miles,Olympia
18234,Alexandria,Russell,Alexandria Russell,62,M,Female,60000.00,1,2024-10-07,2-5 Miles,Sedro Woolley
18235,Vincent,Guo,Vincent Guo,50,M,Male,70000.00,5,2024-08-31,0-1 Miles,Beverly Hills
18236,Andrew,Wilson,Andrew Wilson,56,M,Male,80000.00,5,2024-10-18,0-1 Miles,Shawnee
18237,Nicole,Russell,Nicole Russell,51,M,Female,80000.00,5,2024-09-30,0-1 Miles,Cliffside
18238,Eduardo,Harris,Eduardo Harris,50,M,Male,90000.00,1,2022-05-05,0-1 Miles,Caloundra
18239,Alisha,Zhu,Alisha Zhu,45,M,Female,90000.00,1,2022-05-26,0-1 Miles,Malabar
18240,Arthur,Smith,Arthur Smith,50,M,Male,90000.00,1,2022-05-24,0-1 Miles,Melton
18241,Tony,Sharma,Tony Sharma,51,M,Male,90000.00,1,2022-05-07,0-1 Miles,Springwood
18242,Christine,Pal,Christine Pal,50,M,Female,90000.00,1,2022-05-30,0-1 Miles,Newcastle
18243,Cesar,Sai,Cesar Sai,45,M,Male,90000.00,1,2022-05-06,0-1 Miles,Milsons Point
18244,Lindsay,Chande,Lindsay Chande,45,M,Female,100000.00,1,2022-05-20,0-1 Miles,East Brisbane
18245,Misty,Goel,Misty Goel,52,S,Female,60000.00,2,2022-05-16,2-5 Miles,Brisbane
18246,Terrence,Raje,Terrence Raje,49,M,Male,90000.00,2,2022-05-12,2-5 Miles,Springwood
18247,Donna,Beck,Donna Beck,52,M,Female,70000.00,5,2024-07-15,10+ Miles,Melbourne
18248,Pedro,Moreno,Pedro Moreno,50,M,Male,110000.00,1,2022-05-25,0-1 Miles,Caloundra
18249,Alison,Chander,Alison Chander,50,M,Female,120000.00,1,2022-05-19,5-10 Miles,Perth
18250,Jeremiah,Hall,Jeremiah Hall,52,S,Male,70000.00,5,2022-05-05,10+ Miles,Geelong
18251,Ricky,Sanz,Ricky Sanz,47,S,Male,70000.00,5,2022-05-29,10+ Miles,Geelong
18252,Alvin,Sun,Alvin Sun,48,M,Male,80000.00,5,2022-05-30,0-1 Miles,Bendigo
18253,Trisha,Guo,Trisha Guo,53,M,Female,80000.00,5,2024-05-11,0-1 Miles,Melbourne
18254,Larry,Martin,Larry Martin,53,S,Male,100000.00,0,2022-05-21,1-2 Miles,Lane Cove
18255,Rachel,Griffin,Rachel Griffin,49,S,Female,60000.00,2,2022-05-12,2-5 Miles,Geelong
18256,Gilbert,Cai,Gilbert Cai,54,M,Male,60000.00,3,2024-02-27,0-1 Miles,Brisbane
18257,Krista,Jimenez,Krista Jimenez,51,M,Female,70000.00,5,2024-03-16,10+ Miles,Cranbourne
18258,Cassie,Chander,Cassie Chander,46,S,Female,70000.00,0,2024-06-18,5-10 Miles,Matraville
18259,Bailey,Torres,Bailey Torres,43,S,Female,70000.00,0,2024-02-20,5-10 Miles,Melbourne
18260,Jodi,Sharma,Jodi Sharma,49,S,Female,70000.00,0,2022-05-23,0-1 Miles,Warrnambool
18261,Stacy,Ramos,Stacy Ramos,43,S,Female,70000.00,0,2024-08-30,5-10 Miles,Perth
18262,Evelyn,Rana,Evelyn Rana,56,S,Female,60000.00,3,2024-10-20,5-10 Miles,Sydney
18263,Karla,Jai,Karla Jai,50,M,Female,60000.00,3,2024-02-24,5-10 Miles,Coffs Harbour
18264,Jeffery,Ma,Jeffery Ma,56,S,Male,60000.00,4,2024-09-21,10+ Miles,Darlinghurst
18265,Trisha,Cai,Trisha Cai,50,M,Female,60000.00,4,2024-09-17,10+ Miles,North Sydney
18266,Mandy,Huang,Mandy Huang,56,S,Female,60000.00,4,2024-08-04,5-10 Miles,Melton
18267,Brad,Jai,Brad Jai,57,M,Male,60000.00,3,2024-02-17,5-10 Miles,Goulburn
18268,Preston,Chapman,Preston Chapman,57,M,Male,60000.00,3,2022-05-16,5-10 Miles,South Melbourne
18269,Wendy,Torres,Wendy Torres,51,S,Female,60000.00,3,2022-05-20,5-10 Miles,Hawthorne
18270,Rachael,Rana,Rachael Rana,57,S,Female,70000.00,0,2024-07-02,5-10 Miles,Wollongong
18271,Darrell,Yuan,Darrell Yuan,46,M,Male,70000.00,0,2024-04-08,0-1 Miles,North Sydney
18272,Autumn,Lin,Autumn Lin,53,M,Female,90000.00,3,2022-05-10,1-2 Miles,Lavender Bay
18273,Natalie,Moore,Natalie Moore,52,M,Female,90000.00,4,2022-05-28,1-2 Miles,Melbourne
18274,Carla,Sanchez,Carla Sanchez,47,M,Female,90000.00,4,2024-10-25,0-1 Miles,Newcastle
18275,Heather,Yang,Heather Yang,57,S,Female,70000.00,1,2022-05-14,0-1 Miles,Gold Coast
18276,Alexa,Murphy,Alexa Murphy,52,S,Female,60000.00,1,2022-06-17,5-10 Miles,Cranbourne
18277,Terry,Lal,Terry Lal,57,M,Male,60000.00,1,2022-06-15,0-1 Miles,Hawthorne
18278,Lucas,Powell,Lucas Powell,59,M,Male,60000.00,1,2024-04-09,5-10 Miles,Sunbury
18279,Rachael,Suri,Rachael Suri,58,S,Female,60000.00,1,2024-12-06,5-10 Miles,Wollongong
18280,Jimmy,Alonso,Jimmy Alonso,59,M,Male,60000.00,1,2024-11-22,5-10 Miles,Hobart
18281,Jaclyn,Li,Jaclyn Li,47,S,Female,60000.00,1,2022-06-01,0-1 Miles,Milsons Point
18282,Candace,Kapoor,Candace Kapoor,53,S,Female,100000.00,0,2024-02-13,5-10 Miles,Gold Coast
18283,Mallory,Vazquez,Mallory Vazquez,53,S,Female,100000.00,0,2024-08-02,5-10 Miles,Hobart
18284,Carl,Deng,Carl Deng,53,S,Male,100000.00,0,2022-06-13,2-5 Miles,Hobart
18285,Roberto,Romero,Roberto Romero,59,M,Male,60000.00,1,2024-04-01,5-10 Miles,Newcastle
18286,Holly,Suri,Holly Suri,48,M,Female,60000.00,1,2024-02-19,5-10 Miles,Caloundra
18287,Heather,Zeng,Heather Zeng,87,M,Female,40000.00,2,2024-02-26,5-10 Miles,Lavender Bay
18288,Daisy,Suarez,Daisy Suarez,54,S,Female,70000.00,0,2022-06-07,0-1 Miles,Goulburn
18289,Jaclyn,Raji,Jaclyn Raji,54,M,Female,80000.00,5,2024-10-15,0-1 Miles,Milsons Point
18290,Audrey,Hernandez,Audrey Hernandez,50,S,Female,70000.00,0,2024-02-08,5-10 Miles,Darlinghurst
18291,Jennifer,Hill,Jennifer Hill,56,S,Female,70000.00,0,2024-06-20,5-10 Miles,Melton
18292,Louis,Tang,Louis Tang,50,S,Male,70000.00,0,2024-08-02,5-10 Miles,South Melbourne
18293,Austin,Butler,Austin Butler,61,M,Male,90000.00,1,2024-01-28,5-10 Miles,Rockhampton
18294,Denise,Prasad,Denise Prasad,60,M,Female,90000.00,1,2024-05-12,5-10 Miles,Sunbury
18295,Ajay,Solanki,Ajay Solanki,60,M,Female,90000.00,2,2024-04-21,5-10 Miles,Brisbane
18296,Trisha,Li,Trisha Li,56,S,Female,70000.00,0,2022-06-10,0-1 Miles,Coffs Harbour
18297,Gloria,Alvarez,Gloria Alvarez,51,S,Female,70000.00,0,2022-06-25,5-10 Miles,Milsons Point
18298,Geoffrey,Malhotra,Geoffrey Malhotra,52,S,Male,70000.00,5,2024-07-19,5-10 Miles,North Ryde
18299,Colin,Deng,Colin Deng,58,M,Male,70000.00,5,2024-07-25,5-10 Miles,Townsville
18300,Diane,Ramos,Diane Ramos,58,M,Female,60000.00,1,2024-04-15,5-10 Miles,Cloverdale
18301,Julie,Xu,Julie Xu,62,S,Female,90000.00,2,2022-06-08,2-5 Miles,Sunbury
18302,Wayne,Xie,Wayne Xie,56,S,Male,90000.00,2,2022-06-25,5-10 Miles,Cranbourne
18303,Shannon,Serrano,Shannon Serrano,61,S,Male,90000.00,2,2022-06-17,5-10 Miles,North Sydney
18304,Yolanda,She,Yolanda She,62,S,Female,70000.00,1,2024-04-21,5-10 Miles,Silverwater
18305,Kelvin,Xu,Kelvin Xu,84,M,Male,40000.00,2,2024-07-09,0-1 Miles,Warrnambool
18306,Margaret,Lin,Margaret Lin,48,M,Female,70000.00,5,2024-06-15,5-10 Miles,Melbourne
18307,Amy,Zhang,Amy Zhang,64,S,Female,70000.00,1,2022-06-12,5-10 Miles,Goulburn
18308,Erica,Chen,Erica Chen,58,S,Female,70000.00,1,2022-06-10,5-10 Miles,South Melbourne
18309,Mandy,Wu,Mandy Wu,64,S,Female,70000.00,1,2022-06-02,5-10 Miles,Port Macquarie
18310,Lance,Romero,Lance Romero,70,M,Male,10000.00,2,2024-06-12,5-10 Miles,Rhodes
18311,Jennifer,Mitchell,Jennifer Mitchell,45,M,Female,40000.00,0,2024-12-15,5-10 Miles,El Cajon
18312,Miguel,Moore,Miguel Moore,45,S,Male,40000.00,0,2024-04-02,0-1 Miles,Daly City
18313,Arianna,Foster,Arianna Foster,40,S,Female,30000.00,0,2024-11-30,0-1 Miles,Burlingame
18314,Eric,Perry,Eric Perry,39,S,Male,30000.00,0,2024-03-21,0-1 Miles,Langley
18315,Melody,Dominguez,Melody Dominguez,40,M,Female,30000.00,0,2024-06-27,5-10 Miles,Carol Stream
18316,Justin,Kumar,Justin Kumar,39,S,Male,30000.00,0,2024-10-25,0-1 Miles,Olympia
18317,Samantha,Jones,Samantha Jones,40,M,Female,30000.00,0,2024-11-21,5-10 Miles,Shawnee
18318,Benjamin,Hughes,Benjamin Hughes,39,M,Male,40000.00,0,2024-10-01,5-10 Miles,Lynnwood
18319,Aimee,Sun,Aimee Sun,77,S,Female,30000.00,2,2024-04-24,5-10 Miles,Rhodes
18320,Luis,Jai,Luis Jai,41,M,Male,30000.00,0,2024-09-10,0-1 Miles,Vancouver
18321,Sebastian,Cook,Sebastian Cook,40,S,Male,30000.00,0,2024-03-27,5-10 Miles,Woodburn
18322,Antonio,Ross,Antonio Ross,40,S,Male,30000.00,0,2024-04-05,0-1 Miles,Port Hammond
18323,Jeremy,Clark,Jeremy Clark,42,S,Male,40000.00,0,2024-07-19,5-10 Miles,Edmonds
18324,Jackson,Butler,Jackson Butler,42,S,Male,40000.00,0,2024-12-18,0-1 Miles,Langford
18325,Colleen,Xu,Colleen Xu,81,M,Female,40000.00,2,2024-03-01,0-1 Miles,Hobart
18326,Jay,Srini,Jay Srini,81,M,Male,40000.00,2,2024-09-25,0-1 Miles,Matraville
18327,Jon,Sharma,Jon Sharma,43,S,Male,30000.00,0,2024-03-28,5-10 Miles,Berkeley
18328,Alvin,Rai,Alvin Rai,42,M,Male,40000.00,0,2024-10-09,5-10 Miles,Concord
18329,Marcus,Bailey,Marcus Bailey,40,S,Male,30000.00,0,2024-01-30,5-10 Miles,N. Vancouver
18330,Kellie,Diaz,Kellie Diaz,75,S,Female,60000.00,2,2024-03-14,5-10 Miles,Sunbury
18331,Jerry,Chande,Jerry Chande,74,M,Male,30000.00,2,2022-06-29,0-1 Miles,Cranbourne
18332,Emmanuel,Malhotra,Emmanuel Malhotra,80,M,Male,30000.00,2,2022-06-28,0-1 Miles,Cranbourne
18333,Meredith,Patel,Meredith Patel,73,S,Female,30000.00,2,2024-12-24,5-10 Miles,Caloundra
18334,Edwin,Ye,Edwin Ye,78,M,Male,30000.00,2,2022-06-06,0-1 Miles,Cloverdale
18335,Ricky,Diaz,Ricky Diaz,72,M,Male,40000.00,2,2022-06-05,5-10 Miles,Gold Coast
18336,Carla,Gonzalez,Carla Gonzalez,78,M,Female,40000.00,2,2022-06-15,5-10 Miles,Malabar
18337,Audrey,Serrano,Audrey Serrano,72,S,Female,50000.00,2,2022-06-03,5-10 Miles,Townsville
18338,Nina,Andersen,Nina Andersen,66,S,Female,50000.00,2,2022-06-04,5-10 Miles,Warrnambool
18339,Donna,Nath,Donna Nath,44,S,Female,40000.00,0,2024-10-13,5-10 Miles,Bellflower
18340,Arianna,Cooper,Arianna Cooper,44,S,Female,40000.00,0,2024-11-08,5-10 Miles,Berkeley
18341,Russell,Goel,Russell Goel,44,S,Male,40000.00,0,2025-01-12,1-2 Miles,Coronado
18342,Victoria,James,Victoria James,43,S,Female,40000.00,0,2024-05-26,5-10 Miles,National City
18343,Dalton,Green,Dalton Green,43,S,Male,40000.00,0,2024-08-16,1-2 Miles,Oakland
18344,Caleb,Turner,Caleb Turner,44,S,Male,60000.00,0,2024-10-19,5-10 Miles,Woodland Hills
18345,Samantha,Bryant,Samantha Bryant,44,M,Female,40000.00,0,2024-10-27,5-10 Miles,Metchosin
18346,Anna,Flores,Anna Flores,40,S,Female,30000.00,0,2024-02-20,1-2 Miles,Imperial Beach
18347,Alyssa,Clark,Alyssa Clark,45,S,Female,30000.00,0,2024-07-18,1-2 Miles,Palo Alto
18348,Katelyn,Roberts,Katelyn Roberts,45,S,Female,30000.00,0,2024-02-25,1-2 Miles,San Gabriel
18349,Jacob,Robinson,Jacob Robinson,46,S,Male,30000.00,0,2024-03-25,5-10 Miles,Spring Valley
18350,Emma,Ross,Emma Ross,46,M,Female,60000.00,0,2024-10-20,5-10 Miles,West Covina
18351,Alexander,Smith,Alexander Smith,48,M,Male,70000.00,0,2024-11-23,5-10 Miles,Burlingame
18352,Noah,Thomas,Noah Thomas,47,M,Male,80000.00,0,2024-11-09,1-2 Miles,Chula Vista
18353,Robert,Anderson,Robert Anderson,48,M,Male,80000.00,0,2024-11-07,1-2 Miles,Renton
18354,Alvin,Nara,Alvin Nara,53,M,Male,170000.00,0,2024-04-23,0-1 Miles,Burlingame
18355,Edward,Foster,Edward Foster,51,M,Male,90000.00,4,2024-08-09,0-1 Miles,Haney
18356,Alexander,Lee,Alexander Lee,51,M,Male,90000.00,4,2024-11-14,1-2 Miles,Sooke
18357,Trinity,Reed,Trinity Reed,51,M,Female,100000.00,2,2024-10-31,0-1 Miles,Issaquah
18358,Oscar,Coleman,Oscar Coleman,40,M,Male,30000.00,0,2024-04-10,1-2 Miles,Downey
18359,Alexandria,Bryant,Alexandria Bryant,41,S,Female,60000.00,0,2025-01-11,1-2 Miles,Newport Beach
18360,Eric,Li,Eric Li,40,M,Male,60000.00,0,2024-09-29,5-10 Miles,Santa Cruz
18361,Marcus,Simmons,Marcus Simmons,40,S,Male,60000.00,0,2024-10-07,1-2 Miles,West Covina
18362,Erin,Howard,Erin Howard,41,M,Female,40000.00,0,2024-11-30,1-2 Miles,Cliffside
18363,Lucas,Ward,Lucas Ward,42,M,Male,40000.00,0,2024-12-20,5-10 Miles,Cliffside
18364,Eduardo,Gray,Eduardo Gray,42,M,Male,40000.00,0,2024-03-10,1-2 Miles,Edmonds
18365,Daniel,Lewis,Daniel Lewis,41,M,Male,40000.00,0,2024-06-03,5-10 Miles,Renton
18366,Alexandria,Richardson,Alexandria Richardson,42,M,Female,60000.00,0,2024-10-15,1-2 Miles,La Jolla
18367,Edwin,Wu,Edwin Wu,74,M,Male,10000.00,2,2025-01-16,1-2 Miles,Rhodes
18368,Austin,Hughes,Austin Hughes,49,M,Male,60000.00,1,2024-12-19,0-1 Miles,Cliffside
18369,Mandy,He,Mandy He,48,M,Female,60000.00,1,2024-10-12,1-2 Miles,Chula Vista
18370,Tristan,Flores,Tristan Flores,49,M,Male,60000.00,1,2024-10-14,0-1 Miles,Santa Cruz
18371,Jessica,Morgan,Jessica Morgan,48,M,Female,60000.00,1,2024-10-10,1-2 Miles,Lynnwood
18372,Jeremiah,Thomas,Jeremiah Thomas,48,M,Male,50000.00,1,2024-12-12,0-1 Miles,Westminster
18373,Stephanie,Roberts,Stephanie Roberts,42,M,Female,50000.00,1,2024-10-13,0-1 Miles,Beaverton
18374,Logan,King,Logan King,44,M,Male,100000.00,5,2024-03-17,0-1 Miles,Puyallup
18375,Michelle,Morris,Michelle Morris,56,M,Female,150000.00,2,2024-12-20,1-2 Miles,Redwood City
18376,Abigail,Diaz,Abigail Diaz,58,M,Female,70000.00,3,2024-12-16,5-10 Miles,Novato
18377,Madison,Robinson,Madison Robinson,58,S,Female,70000.00,3,2024-10-06,5-10 Miles,Metchosin
18378,Dalton,Foster,Dalton Foster,58,M,Male,80000.00,3,2024-12-01,2-5 Miles,Santa Monica
18379,Abigail,Robinson,Abigail Robinson,52,M,Female,80000.00,3,2024-10-25,0-1 Miles,Port Hammond
18380,Kaitlyn,Kelly,Kaitlyn Kelly,64,M,Female,80000.00,2,2024-07-05,0-1 Miles,Milwaukie
18381,Katherine,Ward,Katherine Ward,63,S,Female,90000.00,2,2024-12-09,5-10 Miles,Chula Vista
18382,Isabella,Garcia,Isabella Garcia,57,M,Female,80000.00,4,2024-08-07,0-1 Miles,Langley
18383,Natalie,Torres,Natalie Torres,51,S,Female,90000.00,0,2024-08-02,5-10 Miles,Marysville
18384,Nicole,Williams,Nicole Williams,51,S,Female,90000.00,0,2024-02-09,10+ Miles,Port Orchard
18385,Miguel,Gonzalez,Miguel Gonzalez,46,M,Male,110000.00,4,2025-01-14,1-2 Miles,Burbank
18386,Kevin,Shan,Kevin Shan,57,M,Male,120000.00,4,2024-12-10,5-10 Miles,El Cajon
18387,Carlos,Green,Carlos Green,51,M,Male,130000.00,3,2024-04-03,0-1 Miles,National City
18388,Julia,Russell,Julia Russell,56,M,Female,150000.00,3,2024-12-19,1-2 Miles,Spring Valley
18389,Marcus,Gray,Marcus Gray,58,S,Male,80000.00,5,2024-10-10,0-1 Miles,Cliffside
18390,Blake,Thompson,Blake Thompson,52,M,Male,80000.00,5,2024-06-06,0-1 Miles,Cliffside
18391,Jacqueline,Russell,Jacqueline Russell,58,S,Female,80000.00,5,2024-03-19,5-10 Miles,N. Vancouver
18392,Jasmine,Gonzales,Jasmine Gonzales,52,S,Female,80000.00,5,2024-10-19,0-1 Miles,Royal Oak
18393,Angela,Ross,Angela Ross,57,M,Female,100000.00,1,2024-12-02,5-10 Miles,Lake Oswego
18394,Sean,Wright,Sean Wright,58,M,Male,100000.00,1,2024-12-16,5-10 Miles,Renton
18395,Xavier,Howard,Xavier Howard,57,M,Male,100000.00,1,2024-12-06,5-10 Miles,Woodburn
18396,Luke,Parker,Luke Parker,52,M,Male,100000.00,1,2024-09-13,1-2 Miles,Yakima
18397,Louis,Anand,Louis Anand,58,M,Male,100000.00,3,2024-11-07,1-2 Miles,Byron
18398,Geoffrey,Sanchez,Geoffrey Sanchez,58,S,Male,110000.00,1,2024-12-10,5-10 Miles,Colma
18399,Sara,Torres,Sara Torres,58,S,Female,120000.00,1,2024-12-03,5-10 Miles,Concord
18400,Jeremiah,Jackson,Jeremiah Jackson,52,S,Male,120000.00,1,2024-12-28,5-10 Miles,Grossmont
18401,Joshua,Jones,Joshua Jones,58,S,Male,70000.00,5,2024-10-27,5-10 Miles,Metchosin
18402,Kimberly,Kelly,Kimberly Kelly,58,M,Female,80000.00,5,2024-08-29,5-10 Miles,Ballard
18403,Madeline,Phillips,Madeline Phillips,59,S,Female,80000.00,5,2024-12-26,5-10 Miles,Ballard
18404,Alicia,Raji,Alicia Raji,58,M,Female,80000.00,5,2024-09-13,1-2 Miles,Chehalis
